STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18460,A18460,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
WV,5,108600,36710,58410,10770,97340,6040,52250,75340,234910,68110,2030,1120,20,880,10,17570,33400,6694209,108600,6747292,92890,5081538,30960,29180,15720,52210,14470,38146,9050,5592,12830,109591,12100,54733,34940,902312,2390,6110,23913,28140,435847,3110,23239,25690,53083,3130,801,140,1300,1270,7898,1990,8655,12350,13693,104410,2038629,104410,1995672,22130,42957,4200,100201,1800,35330,3900,13166,240,366,3500,6407,3840,18448,4180,20015,2570,1233,2840,21864,70,413,100,136,70,298,3020,18490,200,2321,11150,25834,108440,4520760,108250,541956,10,67,1280,3279,47350,102995,3450,278,2670,1373,5930,6870,10360,1631,37950,91544,200,322,9460,23656,1330,13632,1760,16916,2870,2642,107470,694373,1340,526,1050,415,9490,16786,3750,3174,350,514,98490,438964,101020,469649,20,21,0,0,18940,36260,89500,259927,87870,254736,2230,5191
WV,6,72850,14030,53500,4320,65210,4180,37010,49600,180040,53800,810,430,0,370,0,9960,22900,6307762,72850,6353836,63840,4798663,25590,25801,13550,54783,12520,41722,9360,6738,10090,96918,10830,70388,25900,817215,1940,4240,16739,18970,394350,2980,30838,19260,46074,3070,845,170,1778,1030,7639,1530,7518,8740,10092,68280,1493010,68280,1463323,14730,29687,4580,112994,1410,26971,4390,21371,160,259,4040,7694,4210,26927,4560,28979,2920,1475,3470,27662,80,369,120,89,80,355,3420,24077,200,2975,9260,26484,72790,4668104,72700,584453,10,42,420,2014,33430,93634,3370,333,2980,1617,5220,6333,0,0,29460,83702,140,271,7420,20259,240,2050,510,4147,1100,1353,72350,691141,0,0,0,0,1500,2535,3530,3061,60,173,71120,490819,71580,517703,20,13,0,0,13680,34871,59080,207468,57580,200843,1980,6625
WV,7,87760,9840,74710,2500,78720,5430,47330,50310,236590,74200,450,210,10,230,0,8250,27470,11562777,87760,11662906,78110,8657528,40900,57033,24350,148522,22760,116195,20510,19121,14810,256329,20400,229603,33850,1435847,2870,4460,17727,20930,510661,6830,167477,28480,100129,4910,1317,760,11172,2240,21293,2190,11907,12030,13678,76070,1767026,76070,1733294,16200,33732,11690,335512,2010,38355,11450,93191,200,477,10710,23833,11050,98111,11670,103713,7880,4876,9510,91366,210,1031,380,320,330,1895,9610,87888,530,8624,16130,81918,87730,9367841,87680,1386207,70,373,290,2202,46820,133165,7160,1431,5500,3136,8000,9875,0,0,40100,114270,260,753,11200,47408,30,268,320,2596,850,1709,87220,1484319,0,0,0,0,230,652,6400,5670,0,0,87390,1253044,87490,1315658,400,124,120,52,26110,104057,61560,270771,58440,248188,4150,22583
WV,8,16350,1820,14060,350,14630,1220,11520,4980,44420,14050,30,10,0,20,0,440,6340,4588975,16350,4682890,13940,2711083,11970,41344,8770,140065,8390,115574,5220,11945,4520,278312,8360,268498,6790,454819,790,340,1691,4120,113232,4640,443215,5930,93915,520,131,1140,31867,1900,25742,370,3271,0,0,10220,240558,10220,234541,2880,6017,6130,229529,320,9846,6030,107681,90,250,5420,18396,5900,58193,6130,62869,3790,2703,4870,64211,110,685,230,129,530,3644,5470,80251,320,7534,6500,100909,16350,4015273,16340,788390,190,981,60,494,10020,26634,3720,1977,990,563,0,0,0,0,6610,18881,60,390,4190,39652,0,0,60,506,160,670,16200,826867,0,0,0,0,0,0,0,0,0,0,16330,761756,16350,821105,5730,4323,7520,9216,7680,98732,8640,102750,6420,60819,2770,41931
WV,9,2310,310,1950,40,2110,170,2050,400,6420,2170,0,0,0,0,0,10,1010,1552775,2310,1584892,1890,712835,2100,21292,1740,68389,1690,57818,880,5365,870,101364,1730,163960,820,59307,140,20,119,590,17570,1310,314330,1190,32117,30,7,300,13480,520,8277,60,598,0,0,1010,23479,1010,22706,370,772,1300,74574,10,998,1280,53166,20,51,1100,6084,1270,12677,1300,14223,730,733,950,16250,20,190,40,21,210,3345,1230,36228,80,3602,1140,34985,2310,1419663,2310,365934,60,821,0,0,1320,4247,1000,1602,120,74,0,0,0,0,20,39,0,0,880,11876,0,0,0,0,30,171,2300,382886,0,0,0,0,0,0,0,0,0,0,2310,361687,2310,389766,1510,4503,2030,11081,1090,51397,1220,43840,580,14889,730,28951
WV,10,730,100,610,20,660,60,700,60,1850,620,0,0,0,0,0,0,350,1620476,730,1633828,590,346037,710,31169,620,76817,610,58031,420,12994,290,52136,640,375985,260,16522,60,0,0,220,6451,580,575258,440,13352,0,0,90,4370,230,3734,30,299,0,0,240,5398,240,5215,90,182,500,66972,0,0,490,61591,10,24,400,3938,490,4896,500,5475,260,330,280,4912,10,227,20,3,140,5388,480,44037,80,6215,490,87215,730,1460888,730,436318,90,1972,0,0,480,6856,430,1536,20,10,0,0,0,0,0,0,0,0,300,5887,0,0,0,0,0,0,730,466472,0,0,0,0,0,0,0,0,0,0,730,429462,730,454611,420,2991,670,15028,330,55635,400,67014,110,14030,340,52984
WI,0,2875130,1446160,1117810,282660,2623270,113060,1484800,1712610,5281220,1500980,68480,21990,290,46190,6180,292110,793110,196740387,2867970,199174131,2379720,135865872,1094950,1687166,647850,4526057,605890,3447860,530450,706902,357650,4844870,561840,11045193,762950,20850645,54550,84210,326844,477730,7172311,148410,11865907,686330,2433744,59730,15171,15210,287646,72750,564671,54950,259212,293250,309416,2617390,44777952,2617390,43795282,499200,982669,223530,7286550,68190,1322696,195810,2476268,24050,24717,197110,1207388,211880,1701162,222070,1868018,24290,18893,163310,1492744,3780,21811,5750,3445,10830,144465,180510,2111044,13390,305591,329130,2889284,2296220,147195479,2278410,24699648,2470,31676,66540,100364,1032340,2173605,196010,142860,111610,57575,161260,176086,203150,38504,670320,1577274,3520,8890,284060,882080,123610,1127876,135280,1218848,69180,50002,2710190,28119077,358720,806049,315080,723775,277050,498389,121050,111371,43840,41058,2029220,22527126,2145560,23926668,51170,95807,65500,266513,577710,2388641,2182550,6541531,2125300,5307722,81370,1233814
WI,1,34180,20530,11930,1190,25770,4530,24590,7520,53550,8780,270,110,0,160,0,550,18300,-2618318,27030,-2583398,8830,275658,13570,60619,7710,48623,6940,33618,980,3943,11010,-132469,12000,208504,7070,91341,7030,160,662,30,70,5780,-617569,7660,34920,110,25,40,548,1940,11274,160,685,1190,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,119,0,0,800,4457,50,2222,720,194,140,169,20,2,0,0,20,20,10,5,70,45,0,0,4630,8795,4640,56328,4860,55398,10,7,15980,79765,3200,4121,1880,2681,1110,2425,930,867,2960,3595,700,4288,5820,14746,140,187,0,0,3260,4674,14330,69668,13730,53907,910,15761
WI,2,374860,325740,25700,21210,325990,21890,153760,186440,305530,54100,25650,6360,50,19240,2660,24160,88650,1886732,374850,1918311,277250,1523502,82060,29485,42390,41928,38730,25831,2980,2149,30940,95340,35040,31888,56220,266489,3610,2000,6248,580,1883,3730,-8139,32670,31579,270,59,70,259,3200,8897,670,2008,5660,4740,371260,3934321,371260,3810413,69570,123909,3590,87540,2950,59627,1010,2401,1930,981,2300,10516,3020,11247,3330,12792,260,145,1520,10719,30,250,30,12,70,163,1940,2480,120,805,510,227,14230,25179,9780,2503,0,0,3280,1133,1830,198,1160,38,10,4,140,38,130,26,210,78,0,0,25370,18599,12990,130565,13410,130954,60,47,299530,218163,86280,88451,76560,80694,24010,15858,8980,7631,6130,4187,9250,2305,37620,21903,0,0,0,0,20100,9061,287910,205390,286730,202407,1730,2983
WI,3,506600,354420,66150,81060,459050,19930,231320,344590,718800,199630,19440,7030,80,12340,2330,84300,130320,8719337,506600,8834985,397470,6508736,115220,72896,63440,117453,58360,72727,10600,6847,57320,461820,52710,112137,117810,1363727,6670,13470,49762,55730,96892,8170,14295,81790,115648,1960,428,320,1788,7520,21813,3960,12770,27820,23625,496510,7303906,496510,7116631,99370,187276,10090,252042,8460,164047,3930,6183,5130,2975,6840,29617,8890,33523,9680,37483,760,543,4180,26665,110,542,110,84,160,293,6400,17485,400,3938,22300,15401,331360,1896529,326700,192791,100,68,15140,5738,119540,41313,6810,267,4560,1525,28220,13974,45500,7402,44380,16949,150,64,48640,80260,41160,353586,41970,354423,17610,9210,467270,1189089,144970,452608,128040,412847,95800,166211,22760,18987,16340,11997,250360,152478,290570,244750,20,28,0,0,48360,43722,435190,986520,432500,980183,4180,6338
WI,4,700170,430730,147680,110890,642670,24190,336740,487980,1162590,320630,15190,6400,80,8720,1170,105690,163140,25671394,700170,25980812,602800,20672646,191740,125033,100690,227648,93260,149850,56260,38174,65310,623278,83340,275731,158190,2811734,10260,25140,96073,128450,910649,15830,82415,159040,309418,10070,2332,960,7534,12150,46860,13790,53373,89470,91964,676670,10631012,676670,10418655,106700,212357,23500,546015,14870,259639,16630,34490,5990,4793,18170,79517,21290,105265,23140,115652,2750,2497,13410,85932,390,2050,410,329,390,1447,16510,63573,1120,13021,58160,90042,693130,14377385,685940,1572780,40,146,30020,23775,276400,300406,24330,1407,18220,9773,39940,39279,119670,24113,163880,224022,680,614,49790,123786,49670,414118,51360,435121,34160,20061,680510,2628219,120550,259315,105840,226413,113770,233987,21700,18012,14260,13976,558800,1272375,587000,1424057,50,85,0,0,105930,136849,588810,1334285,582830,1317732,9280,16553
WI,5,435300,194450,192860,41900,401290,14500,239430,274360,859440,232020,4970,1390,40,3550,20,40920,131000,26809153,435300,27123984,371950,20235382,180900,136808,99160,296982,92380,203375,93150,71067,54210,585217,83410,392071,132750,3388881,8530,17110,67733,104130,1651205,16670,133932,124250,314831,10260,2492,1260,11079,9630,53941,12820,60190,64100,70395,396880,7368085,396880,7208962,80830,159123,38410,838680,14670,264999,34100,111417,3840,3973,33710,146608,36300,239850,38230,253328,4690,3577,28030,181796,670,3443,740,574,530,1453,27430,106985,1700,20097,55880,131763,434160,18443673,432860,2246488,30,167,10820,28283,176000,356580,30170,2702,15470,7760,25770,30251,37850,6958,123000,304143,720,1189,41870,118095,12280,142254,15980,169106,10760,9529,428900,2661034,3730,1554,2770,1140,34170,65937,15760,14486,3440,5741,397180,1889910,408290,2029605,60,54,20,9,100740,189993,333270,815014,325690,792509,11130,22506
WI,6,296870,64960,215420,14450,275480,9580,172790,180990,717560,205490,1820,420,20,1380,0,19560,97940,25775037,296870,26043673,255820,18916681,154370,132477,89300,326057,83490,230135,95000,81332,43870,550725,74840,486876,105010,3476301,6520,12150,47977,76420,1620503,16800,172081,90350,268636,10400,2712,1400,13938,7320,51541,8980,46117,42530,48474,262870,5809327,262870,5688664,58700,120662,33990,814043,10680,207504,31560,143314,2170,2604,30840,143851,32350,257372,33890,270243,3970,2983,25980,180655,520,2447,750,363,690,2475,26000,122096,1780,24614,49290,147104,296440,18983501,295820,2368032,40,178,3790,17563,137940,374297,29110,3137,20350,11112,24050,31768,0,0,108390,322103,620,1421,33790,105197,2500,26748,4700,45072,3590,4240,294200,2584137,0,0,0,0,7130,11588,16300,15770,630,1308,288080,1993735,290700,2117309,80,94,0,0,76550,177882,219690,640171,212350,615103,10620,25069
WI,7,413570,44330,358230,9620,386120,14030,243060,199440,1137680,366190,1070,270,20,780,0,15640,126280,55096614,413570,55680965,365840,40671689,260940,310223,167900,937612,158290,695282,218180,227768,69540,1276876,145700,1625211,146200,6676701,8910,12960,52382,90200,2261133,41580,1001254,148250,584351,23560,6354,4850,68596,14660,140270,12800,67124,62500,68921,347780,8181128,347780,8033680,69220,147447,65790,1919730,14210,288273,62960,471077,2580,4031,60820,344953,63020,587566,65670,620743,7910,5798,52210,480930,1170,5729,1910,1274,2440,11925,57020,426088,4160,77395,92330,456455,413350,44501079,412980,6539125,270,1255,2360,19186,239360,697155,61790,12093,42950,22464,43130,60756,0,0,187910,577887,1000,3370,54790,225418,370,4277,2580,24149,2440,4711,411010,6425053,0,0,0,0,1030,2348,34620,35618,80,254,411440,5841971,412060,6110750,1520,444,350,148,165750,600893,247110,906988,232050,810653,21710,96336
WI,8,92870,8910,81760,1940,87290,3580,64830,27770,267420,93120,60,20,0,40,0,1250,29930,26320495,92870,26756318,81610,16924018,76320,244237,59890,887961,57500,699945,44160,91971,20200,961268,57190,1867871,32990,2276130,2330,1150,5645,18370,514029,27050,2320990,31340,435823,2870,711,4520,115522,10400,136506,1420,13292,0,0,57790,1369908,57790,1342067,12910,27841,35080,1321866,2250,69175,33340,576188,1650,3335,32510,273192,34250,339162,35060,359842,3360,2551,28840,375334,630,4223,1290,609,3220,27638,32650,408028,2440,71757,38580,557807,92840,23064976,92820,4477878,750,5254,370,3941,66180,198677,30430,20646,8890,4299,0,0,0,0,42290,131779,280,1454,18860,136172,0,0,380,4035,470,1771,92210,4523665,0,0,0,0,20,35,0,0,0,0,92740,4279280,92810,4512121,35890,27431,46340,49540,47550,505268,45090,510611,34470,311272,14500,199339
WI,9,14250,1400,12520,280,13500,560,12230,2710,41560,14860,0,0,0,0,0,40,4970,9588862,14250,9758569,12550,5156228,13480,135499,11570,450420,11240,363924,5400,37397,3530,273875,11650,1100773,4610,327655,430,50,292,2540,75633,7830,1904309,6970,169707,180,45,1260,47025,3470,54042,250,2529,0,0,5920,140292,5920,137166,1460,3126,8330,470007,90,6735,7810,332534,500,1359,7640,94964,8190,81556,8320,90227,440,414,6390,103078,150,1691,360,145,1630,18894,7960,209285,800,39229,7530,289770,14240,8689383,14240,2210524,330,5131,40,551,9900,51203,7710,22489,950,508,0,0,0,0,190,268,50,424,4100,38510,0,0,40,440,60,299,14150,2288031,0,0,0,0,0,0,0,0,0,0,14230,2159321,14240,2283333,9350,29139,12790,52676,6950,260804,7240,262880,3740,93784,4260,169096
WI,10,6460,710,5570,130,6110,280,6080,820,17090,6160,0,0,0,0,0,0,2580,19491081,6460,19659912,5610,4981332,6350,439889,5800,1191373,5680,973173,3740,146254,1730,148940,5950,4944131,2110,171686,260,10,70,1290,40314,4980,6862339,4020,168831,50,13,540,21357,2460,39527,110,1124,0,0,1710,39973,1710,39044,430,928,4750,1036627,20,2697,4470,798664,280,666,4280,84170,4580,45621,4740,107708,150,385,2740,47635,100,1436,150,55,1710,80177,4630,755024,880,54735,4530,1200596,6460,17213774,6460,5085070,850,17255,0,0,5050,153607,4490,80079,210,130,0,0,0,0,0,0,30,354,2220,27248,0,0,10,150,30,127,6430,5521921,0,0,0,0,0,0,0,0,0,0,6450,4931463,6460,5168094,4060,38345,6000,164140,2530,459495,3900,810004,1230,130172,3060,679833
WY,0,273350,127580,113880,26520,248750,11580,132970,170090,525290,155600,7900,4580,30,3300,800,36300,76420,21924933,272440,22175102,225090,12773019,92230,392208,53430,1128542,49580,850598,4270,22740,44670,508578,51840,2930451,68930,2122225,9320,8130,34533,45220,696557,25320,1623490,66380,250169,6450,1732,1280,28345,9970,82392,5250,26364,20360,20378,250720,4356120,250720,4263422,47470,92701,17640,1025696,6250,133010,2820,73684,13460,39000,15330,79472,16220,87138,17410,97295,12070,11950,12190,154494,500,3612,1320,963,1680,89852,13730,469494,1460,58550,39450,384684,220240,17096141,218810,3042911,540,13033,6120,14021,97770,257101,17110,42643,10750,6193,12680,10870,14840,2607,67360,171796,500,2295,34880,107159,12370,182776,13760,199160,8170,8037,258380,3651828,35280,76540,30710,68419,28630,52789,9430,7226,4600,4732,193910,2785810,207110,3029319,3360,6802,7260,105461,52760,357247,211630,973905,203150,622729,11150,351180
WY,1,4970,2720,1970,140,3850,630,3700,1240,7820,1200,40,30,0,10,0,80,2730,-699141,4060,-693833,1350,48107,2270,14608,1240,16172,1140,10593,40,304,1770,-65322,1850,62566,1030,16036,1180,30,162,0,0,1430,-164421,1020,5308,20,4,20,131,360,2115,50,250,150,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,189,20,138,140,63,50,48,0,0,0,0,0,0,0,0,30,16,0,0,650,1551,600,10636,680,11687,0,0,2470,16402,380,502,240,350,190,381,90,75,390,406,120,141,840,2023,20,63,0,0,450,807,2260,15238,2070,9511,260,5727
WY,2,32160,26840,2600,2270,28140,1880,11850,17610,28420,5730,1730,910,0,820,300,2780,6430,165859,32160,169520,24930,138315,5780,3214,3010,4157,2740,2554,40,41,3720,9851,2730,4364,3690,19490,580,350,1016,100,454,700,-4798,3740,3661,20,5,0,0,440,1378,70,176,410,343,31860,343795,31860,334721,4950,9074,300,7941,240,5419,20,78,220,123,170,480,240,611,270,678,130,84,130,1302,0,0,0,0,0,0,150,208,0,0,90,61,1150,2306,950,250,10,16,290,93,180,28,110,4,0,0,20,8,20,7,30,12,0,0,3150,2183,1160,16960,1240,18005,20,8,27010,23110,8690,8978,7760,8177,2570,1668,960,741,630,393,890,222,4250,2550,0,0,0,0,2320,1046,25810,21632,25610,21154,260,478
WY,3,48220,33110,6640,7450,43910,1910,19440,34000,68800,18020,2380,1390,20,980,320,8720,11560,835334,48220,846742,38720,646652,9220,7316,4840,11578,4410,7320,130,95,6400,46991,4510,11804,9010,106757,990,1560,5803,4610,8448,1450,-130,8090,11408,190,46,30,197,950,2959,330,1178,2010,1608,47430,696912,47430,680790,8650,16122,790,20699,630,12895,60,183,590,385,500,1184,650,1686,730,1869,380,236,370,3614,20,141,50,15,40,121,440,1416,60,555,2680,1921,31940,184254,31530,18711,0,0,1250,486,10100,3277,520,29,570,165,2310,1009,3470,540,4010,1516,20,8,5560,8918,3830,51855,3950,52826,1690,955,44700,116336,13810,40720,11920,37241,8850,15341,2030,1478,1630,1285,25080,15433,29110,25589,10,6,0,0,4850,5071,41510,95668,41070,94412,630,1257
WY,4,60610,34130,15290,9400,55670,2130,25900,43650,105830,30410,2280,1420,0,860,180,11380,14770,2212625,60610,2238090,51470,1758804,14300,12562,7490,21824,6830,14387,350,277,7780,66025,6820,27895,12890,244021,1410,2640,11802,11110,78728,2560,8769,12790,25465,610,146,60,482,1310,5544,1060,4162,5280,4883,58800,949193,58800,930088,9810,19105,1800,46608,1210,23990,150,297,1390,1237,1330,3224,1540,4779,1750,5380,1090,886,1030,9342,50,252,80,39,50,273,1140,5538,80,1146,6540,10835,59960,1202309,59280,131153,10,41,2480,2186,23830,26724,1870,127,1830,976,3070,2594,8300,1578,15640,21238,70,90,6020,14079,4770,64873,4960,67060,3330,2211,58830,241986,11870,26111,10400,22484,11380,23713,1740,1294,1450,1606,46870,104430,49970,121506,0,0,0,0,8890,13317,51280,133151,50520,130477,1090,2675
WY,5,40840,16470,19340,3990,37330,1530,20230,27110,86860,26760,890,520,10,360,0,5940,12100,2523401,40840,2551376,34510,1914131,14180,13730,7680,30434,7100,20606,580,449,6630,60331,7130,42778,11670,311395,1320,1600,6896,9200,142560,2790,15126,11190,27975,1310,317,100,859,1190,7059,1060,4744,4520,4765,38460,717622,38460,702577,7760,15046,2370,62431,1260,25838,250,827,1860,2104,1940,4892,2120,7707,2340,8371,1610,1214,1540,14509,50,310,120,128,70,202,1640,9990,140,2264,6320,15963,40730,1722311,40540,210338,0,0,1090,3590,17510,39433,2410,261,1670,870,2180,2037,3050,482,13230,35217,90,196,5010,13108,1490,28227,1840,31586,1520,1500,40020,258932,530,229,400,167,4250,8957,1190,915,390,747,36150,170905,37570,186916,0,0,0,0,8760,20637,31940,91883,31030,88717,1230,3166
WY,6,30490,7240,20950,1840,28110,1080,16300,19760,75670,24280,350,180,0,170,0,3710,9560,2648788,30490,2673883,26210,1984290,12740,15467,7130,32586,6590,22405,670,611,5690,56220,6680,52200,9950,334212,1120,940,4127,7220,147778,2800,27161,8750,25095,1080,289,110,1131,940,6535,860,4276,3040,3392,28210,597113,28210,584956,6020,12158,2280,65116,990,22091,320,1155,1750,2328,2020,5561,2080,8923,2260,9689,1670,1412,1650,16662,60,262,150,133,90,417,1660,12587,140,2187,5800,18226,30440,1964129,30350,251033,0,0,470,2728,14340,42798,2370,296,1980,1185,1930,1940,0,0,11750,38549,90,332,4240,11512,440,8393,650,11206,770,999,30030,281288,0,0,0,0,1180,2211,1110,865,100,240,29110,208235,29570,222287,10,9,0,0,7200,21512,23200,79806,22330,76115,1170,3691
WY,7,44140,5410,37210,1190,40670,1840,25710,23880,121230,39930,230,130,0,100,0,3570,13890,5864791,44140,5927774,38610,4238036,23770,35649,14500,97401,13540,71514,1430,1558,9200,137634,14030,198141,16050,723074,1810,920,4207,9630,229335,7020,173251,15470,62983,2900,840,370,5626,2250,21613,1410,7623,4960,5241,38910,889235,38910,872744,8060,16492,5230,170142,1570,32974,770,4195,4140,7317,4840,16420,4860,26795,5200,28663,3970,4140,4110,50542,170,785,400,333,270,1463,4240,44098,390,9722,11420,64621,44110,4733980,44070,700326,50,192,330,3629,24360,74323,5390,1315,4030,2558,3170,3282,0,0,19440,64726,170,786,6970,26737,90,1832,370,5503,640,1387,43620,723450,0,0,0,0,210,518,2320,1858,20,55,43800,626004,43880,660548,170,58,90,58,14960,67854,29090,129787,26890,113303,2940,16485
